"Gene" "photon" "pl" "cdc" "color_numeric" "Tot" "Sig"
"DHX29" -6.40269613202473 -3.49160921318975 -2.27217117423539 0 -12.1664765194499 "No"
"CELSR3" 2.39846950927652 -10.9372240377361 -3.62725821899428 0 -12.1660127474539 "No"
"FBXO41" -1.17816793735275 -8.43707401439164 -2.54988434178224 0 -12.1651262935266 "No"
"XRN1" 1.14951111537808 -11.5096162190154 -1.80439583658954 0 -12.1645009402269 "No"
"RIN2" -2.11487163056829 -8.50595315037512 -1.53610641227894 0 -12.1569311932224 "No"
"SPG21" -5.31879787128058 -5.6103701983447 -1.2170809735624 0 -12.1462490431877 "No"
"CNKSR3" -0.672346509124168 -4.59472239414325 -6.8725671653097 0 -12.1396360685771 "No"
"BCR" 1.76490298894858 -14.6444464394555 0.749090243142514 0 -12.1304532073644 "No"
"CCDC85C" -4.6407639048546 -0.856098508160314 -6.61481065569349 0 -12.1116730687084 "No"
"PLCE1" -2.96422376403405 -6.14670318072268 -2.99538667045513 0 -12.1063136152119 "No"
"PLD4" -7.49026052294151 -5.27882189048036 0.664001061425535 0 -12.1050813519963 "No"
"REEP3" -2.31183691768228 -2.56145989165032 -7.21660776877199 0 -12.0899045781046 "No"
"INTS1" 8.60719717929867 -11.6021010543501 -9.08247916901161 0 -12.077383044063 "No"
"PCNX4" -3.63759574171834 -2.18146553134473 -6.23645616902855 0 -12.0555174420916 "No"
"CGAS" -3.06231004947133 1.32143381179202 -10.3094474114105 0 -12.0503236490898 "No"
"BIRC6" 2.07854742612021 -12.3805928769835 -1.74785868036552 0 -12.0499041312288 "No"
"HIPK2" -2.22097342882319 -10.6104520097686 0.783392286944263 0 -12.0480331516475 "No"
"DYNC1H1" 5.53797615066827 -17.3832065268373 -0.192457599849527 0 -12.0376879760186 "No"
"SNX1" 0.214257541472598 0.258292618760713 -12.4962251021976 0 -12.0236749419643 "No"
"NHS" -0.864556698252234 -10.5231968070132 -0.625301954631545 0 -12.013055459897 "No"
"TIMM23B-AGAP6" 1.02830190992442 -7.84425601125809 -5.18910501738435 0 -12.005059118718 "No"
"UBE2N" -8.3108095963936 9.26195549613028 -12.9403705086181 0 -11.9892246088814 "No"
"PLAA" -7.47929183156759 -2.22924564259496 -2.26474286208108 0 -11.9732803362436 "No"
"CPSF1" 2.2618782106948 -10.001692738943 -4.23299770358298 0 -11.9728122318312 "No"
"LRRK1" -1.7455633531633 -7.52266661891558 -2.69862406640661 0 -11.9668540384855 "No"
"FXR1" -2.38835322920068 0.0782128605544156 -9.65339751174848 0 -11.9635378803947 "No"
"ZDHHC17" -1.66775838654234 -7.26535836673483 -3.02980249858718 0 -11.9629192518644 "No"
"RNF31" 0.691836614651011 -11.0633030002268 -1.55361336857089 0 -11.9250797541467 "No"
"FER" -2.11473306159821 -2.96110800106463 -6.83902957864617 0 -11.914870641309 "No"
"SRSF1" -0.721088958401918 -1.4507539170021 -9.74095021678567 0 -11.9127930921897 "No"
"CYB5R4" -2.41153244158112 -0.203586600417048 -9.2777247954498 0 -11.892843837448 "No"
"ACP6" -0.958879854217941 0.460362629852458 -11.3891376629582 0 -11.8876548873237 "No"
"RSBN1" -2.88980120470705 -2.86837323285494 -6.12653690340772 0 -11.8847113409697 "No"
"SLC4A11" -0.707190979328132 -7.42715408999643 -3.7413203719261 0 -11.8756654412507 "No"
"OAS3" -1.16508910877512 -11.8669498309245 1.15790012210965 0 -11.87413881759 "No"
"ZNF142" 3.01644748031631 -12.4380898209996 -2.44519395271602 0 -11.8668362933993 "No"
"MAP3K2" -1.84158170697444 -4.15508003351962 -5.86342552874445 0 -11.8600872692385 "No"
"FCHSD1" 0.973828645716171 -8.56579153077151 -4.25747230691172 0 -11.8494351919671 "No"
"USP38" 2.49535547301361 -4.02622501672151 -10.3121664542285 0 -11.8430359979364 "No"
"LCORL" -0.633841668132703 -4.19362062420866 -7.00423119015237 0 -11.8316934824937 "No"
"NETO2" -6.00485626994204 -2.68963106561568 -3.13594028520578 0 -11.8304276207635 "No"
"TNFSF9" 3.95196282290227 0.106315218952561 -15.8736666559844 0 -11.8153886141296 "No"
"POLRMT" 0.0197106623728141 -7.99775409069042 -3.82940023540568 0 -11.8074436637233 "No"
"SS18L1" -0.444595257769028 -7.65177718069899 -3.70473789226921 0 -11.8011103307372 "No"
"MTCL1" -1.15587244900947 -11.4139842027769 0.775079482652915 0 -11.7947771691335 "No"
"MAST4" -1.56078716115398 -8.24098553611896 -1.97465882453578 0 -11.7764315218087 "No"
"FECH" -0.961684928367674 -5.13082004464926 -5.67315467459332 0 -11.7656596476103 "No"
"COL4A5" -8.11356354800827 -1.57040503585709 -2.06753667976929 0 -11.7515052636347 "No"
"PCNX3" 5.30296887471483 -14.304940571113 -2.74903318244958 0 -11.7510048788478 "No"
"NUP205" -2.10874286676005 -10.6925113614736 1.05153407356056 0 -11.7497201546731 "No"
"PPP2R2D" 0.185853645032929 -2.94981258422636 -8.96994307989778 0 -11.7339020190912 "No"
"TIMM23B" 1.03360358179814 -7.98749165464522 -4.77300731129473 0 -11.7268953841418 "No"
"TRIT1" -1.28228007159753 0.406426188933277 -10.833921450572 0 -11.7097753332363 "No"
"HDAC7" -2.10703990997333 -8.40456126883365 -1.18871666194049 0 -11.7003178407475 "No"
"KAT6B" 2.73572622459632 -16.5987729187203 2.16529086727253 0 -11.6977558268515 "No"
"USP9X" -0.107130381733049 -12.1522178789425 0.575678193201554 0 -11.683670067474 "No"
"ACO1" -0.117776208595751 -7.93279369873271 -3.62383549927444 0 -11.6744054066029 "No"
"OBSL1" 1.02510807479605 -8.78450412947704 -3.91096387240029 0 -11.6703599270813 "No"
"ZNF24" -7.33997730628427 -2.58382725546824 -1.73588686984798 0 -11.6596914316005 "No"
"MTSS2" 0.0622921050757383 -14.8069785298745 3.09831327418119 0 -11.6463731506176 "No"
"EPC1" -5.9932531335772 -1.64620585151591 -4.00098143842688 0 -11.64044042352 "No"
"FKTN" -1.18635218257199 -4.65838273585713 -5.79062862659629 0 -11.6353635450254 "No"
"YIPF4" -2.51135960740145 0.940809580726641 -10.0475084140664 0 -11.6180584407412 "No"
"KRT80" -8.9590743086183 -4.07933207151423 1.44447897663818 0 -11.5939274034943 "No"
"EDC4" 2.99441110274796 -8.49563227296955 -6.07808533030435 0 -11.5793065005259 "No"
"HSPG2" 3.64419800953006 -10.0206854111048 -5.19774157933283 0 -11.5742289809076 "No"
"CAND1" -3.05434444943311 -5.7090016892088 -2.80154306327666 0 -11.5648892019186 "No"
"CUL7" 5.06910535982768 -9.92850268423156 -6.70289920159978 0 -11.5622965260037 "No"
"DLEU2" -3.20351342691994 -3.19279077682973 -5.16574355394316 0 -11.5620477576928 "No"
"NORAD" -5.63770045223974 -9.90046824861719 3.97686961661795 0 -11.561299084239 "No"
"GABPB1-AS1" -6.69617496451434 1.31450171078016 -6.17636076296515 0 -11.5580340166993 "No"
"MIB2" -0.0149241804699427 -10.15594362086 -1.38257393503308 0 -11.553441736363 "No"
"GOLGA8B" -0.521399725358703 -7.4085708081147 -3.60666162229695 0 -11.5366321557704 "No"
"SGSM2-AS1" 1.5192266575567 -15.3843631275497 2.35082175351852 0 -11.5143147164745 "No"
"ANKRD28" 2.09140229898063 -12.4322191357943 -1.15872678494954 0 -11.4995436217632 "No"
"ITCH" 0.618322803983459 -8.25976294189876 -3.84130689533373 0 -11.482747033249 "No"
"ALS2CL" -1.96486962280987 -5.7320128498031 -3.76065221363475 0 -11.4575346862477 "No"
"NSD1" 2.88157258223515 -15.1439271469634 0.810254021978219 0 -11.45210054275 "No"
"SENP6" -0.874230721709572 -7.17109232993317 -3.39745071517558 0 -11.4427737668183 "No"
"PHLPP1" 4.90952555391297 -16.3483156851878 -0.00224241525688781 0 -11.4410325465317 "No"
"SLC36A4" -2.07809411401429 1.36504900010498 -10.7157824870256 0 -11.4288276009349 "No"
"MRPL15" -11.3210513619031 1.25810262064622 -1.3615202633485 0 -11.4244690046054 "No"
"ZNF326" 0.363578996254277 -6.29244642608374 -5.49541696156974 0 -11.4242843913992 "No"
"ZSWIM8" 4.16102408323252 -12.5079253812917 -3.07599279243544 0 -11.4228940904946 "No"
"ETNK1" 1.06113182235581 -9.30569911189215 -3.17477288644279 0 -11.4193401759791 "No"
"YIPF6" -6.82743536416979 -1.93114300965025 -2.6432614457428 0 -11.4018398195628 "No"
"RNF207" -1.95895778836343 -6.51919283703252 -2.91309518715157 0 -11.3912458125475 "No"
"ARHGAP26" 2.51995943803288 -10.0140107166229 -3.8610213601174 0 -11.3550726387074 "No"
"TET2" 2.88502548344772 -11.0804815408628 -3.15184792855557 0 -11.3473039859707 "No"
"ASH1L" 2.72328134770675 -12.993318214795 -1.07016936816972 0 -11.340206235258 "No"
"ACAP3" -0.495985496124805 -8.00572666353916 -2.83350601924046 0 -11.3352181789044 "No"
"RIN1" -5.35860370805368 -0.158305772946046 -5.80387759678915 0 -11.3207870777889 "No"
"USP45" -1.43765074743206 -3.99927118449958 -5.86517226766973 0 -11.3020941996014 "No"
"USP8" -1.17524726194246 -3.14421841091339 -6.97894303256207 0 -11.2984087054179 "No"
"TUBGCP6" 3.37578353566288 -9.37587391909 -5.27588618599118 0 -11.2759765694183 "No"
"MAP3K6" 3.15097033481257 -5.08942759933538 -9.30950833029854 0 -11.2479655948214 "No"
"TASOR" -4.13339740323239 -5.70291260821491 -1.41013410781492 0 -11.2464441192622 "No"
"RNASET2" -2.95762337696251 3.25810726430844 -11.5402891429356 0 -11.2398052555897 "No"
"HR" -2.49131933912314 -4.63752131408254 -4.103101546292 0 -11.2319421994977 "No"
"DTWD1" -6.26626944764232 5.13125033416392 -10.0798985524644 0 -11.2149176659428 "No"
"GGCX" -0.667667192400071 2.80027588967503 -13.3377702082936 0 -11.2051615110186 "No"
"FCSK" 0.407115900589396 -7.4790143160727 -4.12102758468173 0 -11.192926000165 "No"
"PKP3" -4.81700742729223 -7.47836834440582 1.10859199472584 0 -11.1867837769722 "No"
"UBE3A" -4.62011225330891 -5.62462247634555 -0.938340318318398 0 -11.1830750479729 "No"
"SLC25A46" -4.11346921484083 -3.09427806080355 -3.97214052995825 0 -11.1798878056026 "No"
"KRR1" -7.59457318497742 4.52861255509857 -8.10370179035998 0 -11.1696624202388 "No"
"PIK3CD" -5.02989137112135 -4.6524253924692 -1.4632656560462 0 -11.1455824196367 "No"
"NECAB3" -3.63164372264024 -2.65412072432361 -4.85269075593371 0 -11.1384552028976 "No"
"MTBP" 1.53794893395167 -3.81719905790056 -8.85493319826598 0 -11.1341833222149 "No"
"TGFBR3" -5.63253635600018 -2.18071397647662 -3.31031460330156 0 -11.1235649357784 "No"
"MED28" -5.01096719054285 3.88011172492514 -9.98458388531256 0 -11.1154393509303 "No"
"ANLN" -3.03323727750715 -5.08797632069942 -2.98573844220706 0 -11.1069520404136 "No"
"FCHO2" 1.15339608094264 -5.4025876359876 -6.85470949324716 0 -11.1039010482921 "No"
"PPP2R5B" -4.16474005880571 -6.57204093619604 -0.358901417477073 0 -11.0956824124788 "No"
"MCM3AP" 0.948534517610197 -13.8459541674656 1.81733559041602 0 -11.0800840594394 "No"
"DNAH17" 0.487535211537638 -6.11319355403612 -5.44489580735276 0 -11.0705541498512 "No"
"ZBTB46" -2.5568523998466 -4.36002964753225 -4.15033638585132 0 -11.0672184332302 "No"
"BCAR1" -1.00540592306917 -10.7128589649458 0.655874462062392 0 -11.0623904259526 "No"
"TONSL" 2.85924597354098 -10.3787508237315 -3.53781804098548 0 -11.057322891176 "No"
"MEGF8" 3.70471890175271 -8.21691317611833 -6.53860244426854 0 -11.0507967186342 "No"
"ZNF33A" -3.24186633833079 -7.25476202999654 -0.547023286838563 0 -11.0436516551659 "No"
"ID1" -12.0543864708749 2.61001592054657 -1.59804457236295 0 -11.0424151226913 "No"
"SMG1" 5.20456413200493 -15.2794791555555 -0.95270320434682 0 -11.0276182278974 "No"
"CAMK2G" -2.09376906029883 -7.12133686971738 -1.81058201128437 0 -11.0256879413006 "No"
"GOLGA3" 7.64983736027428 -21.1947103578483 2.52062647071671 0 -11.0242465268573 "No"
"GGA2" 2.31208692479929 -8.6813659135661 -4.64224266893462 0 -11.0115216577014 "No"
"CMC2" -6.82976455839041 9.49621930149445 -13.6764772832455 0 -11.0100225401415 "No"
"SHTN1" -0.34059751842871 -8.63246033783224 -2.0325639625341 0 -11.0056218187951 "No"
"RIMKLB" -3.04401139332974 -6.5509178811495 -1.40495536983031 0 -10.9998846443095 "No"
"ARHGEF28" -2.02600891458792 -8.3058441443357 -0.663790800258628 0 -10.9956438591822 "No"
"MYOF" 2.39318466813949 -19.2028237256555 5.83291698707675 0 -10.9767220704393 "No"
"BRWD1" 2.06939339365154 -9.14914116410443 -3.87764025773635 0 -10.9573880281892 "No"
"SP3" 0.331684082166275 -1.38917571178925 -9.8840133702216 0 -10.9415049998446 "No"
"ECT2" -1.2434596052533 -6.86220779025675 -2.83174024886149 0 -10.9374076443715 "No"
"PRPF38A" -1.09381171977049 -2.89607050562219 -6.92462134732563 0 -10.9145035727183 "No"
"ESPL1" -3.60302268429692 -3.65534498009989 -3.64891779140668 0 -10.9072854558035 "No"
"SDHAP1" 1.03376058716023 -9.55189264250795 -2.38738843740883 0 -10.9055204927565 "No"
"SCRIB" 6.07229449064238 -14.2288761470162 -2.74778773599512 0 -10.9043693923689 "No"
"EPS8L2" -5.16159370992561 -6.25239646932156 0.515106563443139 0 -10.898883615804 "No"
"SCAF11" -1.9291379813714 -9.27944925576605 0.314416739800804 0 -10.8941704973366 "No"
"SMURF1" 1.47938794876689 -10.901087184429 -1.4720710415638 0 -10.8937702772259 "No"
"ABCA2" 2.73198142050293 -8.1073619487888 -5.51108664903346 0 -10.8864671773193 "No"
"OTULINL" -8.56510075813988 -1.8111613088738 -0.509391572982398 0 -10.8856536399961 "No"
"SOCS3" 0.810487452348634 -8.20879054817128 -3.48188250992659 0 -10.8801856057492 "No"
"CC2D1A" -2.36569740732544 -10.5252317987773 2.0168940372729 0 -10.8740351688298 "No"
"METTL8" -6.74517903521001 1.9571925551646 -6.07999293109456 0 -10.86797941114 "No"
"DENND4B" 3.34829933854373 -13.4530125223832 -0.763037375562998 0 -10.8677505594025 "No"
"MITF" -6.35987367573266 -5.14654705607092 0.640989767133374 0 -10.8654309646702 "No"
"VPS53" 1.12460709621769 -6.3056715055521 -5.67471284848354 0 -10.8557772578179 "No"
"PCSK7" 1.34215527946974 -10.2639851230615 -1.92406366582048 0 -10.8458935094122 "No"
"PHLDB1" -2.40015620661856 -7.42860257841817 -1.01537523385778 0 -10.8441340188945 "No"
"HUWE1" 5.39709843835045 -16.7827986053032 0.543987194822992 0 -10.8417129721298 "No"
"ZBTB25" -4.8260062496612 3.1698189049871 -9.18297266342647 0 -10.8391600081006 "No"
"ADGRB2" -1.80530188643151 -6.82664930958384 -2.20383664598005 0 -10.8357878419954 "No"
"TCF12" -0.550334976952574 -8.01640068561753 -2.26736187835021 0 -10.8340975409203 "No"
"RAB21" -5.56059384086369 0.121510581577525 -5.38862923878227 0 -10.8277124980684 "No"
"SIM2" -2.91476827141734 -9.02018707579988 1.11038300913025 0 -10.824572338087 "No"
"PHIP" -1.03626134040336 -8.06761386434741 -1.71837690173669 0 -10.8222521064875 "No"
"PTPN4" -0.23826006204339 -4.82128931493365 -5.75320511499831 0 -10.8127544919754 "No"
"NEXN" -7.25267093111966 -6.85253206026433 3.29628432178337 0 -10.8089186696006 "No"
"JAK2" -0.726880391257856 -6.67592670531517 -3.39246620378556 0 -10.7952733003586 "No"
"MINK1" 1.15881001628698 -14.4463938787445 2.4981573635696 0 -10.7894264988879 "No"
"ANPEP" -7.51291920124849 -0.315727558149574 -2.94660190668985 0 -10.7752486660879 "No"
"SLC35C2" 6.34453289876753 0.36257840161781 -17.4814426942375 0 -10.7743313938522 "No"
"ANKEF1" -3.06948634328751 -4.77689660269757 -2.92456580284676 0 -10.7709487488318 "No"
"MOV10" -3.59238046508246 -3.92978690854438 -3.24834396759466 0 -10.7705113412215 "No"
"LLGL2" 1.97230345426971 -8.90501085088897 -3.83587776139483 0 -10.7685851580141 "No"
"CASKIN2" -2.68646063364222 -11.0659905502174 2.985357322744 0 -10.7670938611156 "No"
"RELCH" -0.33866566711441 -7.76905496952434 -2.65169908902687 0 -10.7594197256656 "No"
"PNPLA6" 0.392257868341707 -8.48037829930745 -2.66655265156405 0 -10.7546730825298 "No"
"PDE8A" -0.956870212222317 -9.0065700477396 -0.788711983325981 0 -10.7521522432879 "No"
"USP49" 3.21841984065597 -9.8411455852493 -4.12426506289242 0 -10.7469908074857 "No"
"NOL6" -2.48116602058156 -10.3312773042529 2.06941960008604 0 -10.7430237247484 "No"
"RAB2B" -0.767639460588538 -3.98481698984315 -5.98317303083912 0 -10.7356294812708 "No"
"ESRP2" -7.2044837413554 -4.91403938008503 1.39126738119051 0 -10.7272557402499 "No"
"MPDZ" -1.98511577122413 -9.91885571871424 1.17953446531444 0 -10.7244370246239 "No"
"CDK5RAP2" 0.603389216606307 -13.7038543485073 2.40259220202143 0 -10.6978729298796 "No"
"DYNC1LI2" 0.978001358427347 -12.9710415212463 1.29531755910852 0 -10.6977226037104 "No"
"AP5M1" -3.88133381332321 2.51686236234135 -9.32837980230391 0 -10.6928512532858 "No"
"TTPAL" -7.72508592615304 -1.89104921668137 -1.0722840780083 0 -10.6884192208427 "No"
"MUS81" -3.02762457692164 -3.52721088743113 -4.12784905253052 0 -10.6826845168833 "No"
"ATG2B" 2.96996237265788 -12.4500287396112 -1.19597977446633 0 -10.6760461414197 "No"
"DELE1" -0.195521140551497 -4.21711630012046 -6.25736278210287 0 -10.6700002227748 "No"
"LRRC41" -2.67459195865904 1.99947081507775 -9.99142693162985 0 -10.6665480752111 "No"
"RNF217" 0.580969781619902 -3.3525113678315 -7.89412012462194 0 -10.6656617108335 "No"
"INO80" 3.91027135886656 -14.2198606497775 -0.351677878950639 0 -10.6612671698616 "No"
"MYPN" -7.50009585536204 -2.56315733463616 -0.587592823033146 0 -10.6508460130313 "No"
"EIF5" -2.16037792683319 1.37710698078392 -9.86516348247357 0 -10.6484344285228 "No"
"NBEAL2" 4.32793051102697 -9.89855973710094 -5.07471457763118 0 -10.6453438037052 "No"
"DZIP3" -2.16924979986044 -5.70260983392237 -2.77162883664063 0 -10.6434884704234 "No"
"NAPG" -4.75021750770483 -1.95098253338077 -3.94136850857585 0 -10.6425685496615 "No"
"LAMA3" 1.77670498955176 -9.73578398469738 -2.67246664233321 0 -10.6315456374788 "No"
"CDC42BPA" 2.98369637332205 -14.163598191407 0.552391502518595 0 -10.6275103155664 "No"
"ZBED5" -9.55627388660529 1.27107487747338 -2.34079784445536 0 -10.6259968535873 "No"
"SLC35E3" 1.96436137640188 -2.19173127037573 -10.3953982288055 0 -10.6227681227794 "No"
"SLC26A11" -2.21710180224112 -5.7152752594683 -2.68237155578212 0 -10.6147486174915 "No"
"KDM4B" 2.59343518817298 -14.0820008864308 0.875030159338358 0 -10.6135355389195 "No"
"CAD" 1.67768626121154 -8.77827331521816 -3.50620557394147 0 -10.6067926279481 "No"
"BMS1P4-AGAP5" 0.063290604505819 -7.14316806817481 -3.52606883116068 0 -10.6059462948297 "No"
"ZBTB11" 2.10524593857699 -3.61946721993926 -9.08485046613989 0 -10.5990717475022 "No"
"PGGHG" -0.936372903720702 -7.21218793847134 -2.45015476505836 0 -10.5987156072504 "No"
"PCGF3" -0.267983483142485 -7.14532756420738 -3.18000781233144 0 -10.5933188596813 "No"
"KIF23" -4.36439498567496 -8.19650612556554 1.96889628428958 0 -10.5920048269509 "No"
"TRUB2" -3.70412382820702 1.71349593167726 -8.60039726462996 0 -10.5910251611597 "No"
"ANO8" -2.0514082421884 -8.48504995169904 -0.0496482239403632 0 -10.5861064178278 "No"
"MLH3" -3.42558167398698 -3.24161241062582 -3.90436338240988 0 -10.5715574670227 "No"
"PSMD12" -6.25688272533965 -1.57812157992961 -2.72728805816565 0 -10.5622923634349 "No"
"PRICKLE4" -0.0714490308662864 -8.26137133758072 -2.22723943927661 0 -10.5600598077236 "No"
"FBXL19-AS1" -2.45724727418515 -6.10820559740331 -1.98955306375252 0 -10.555005935341 "No"
"RBBP4" -0.57616543436825 0.083641419211218 -10.060065485592 0 -10.552589500749 "No"
"MYO5C" -0.953596852467837 -11.2601573465051 1.66767858000365 0 -10.5460756189693 "No"
"MGLL" -6.01703355354026 -0.978323910583928 -3.54804290700296 0 -10.5434003711271 "No"
"CAMK2D" 0.48239819174646 -5.38332789739141 -5.63914828448629 0 -10.5400779901312 "No"
"NEK1" -0.440469132085017 -9.12886631064744 -0.959678735719736 0 -10.5290141784522 "No"
"NKTR" -2.96019986018952 -4.62075458246529 -2.94183952835527 0 -10.5227939710101 "No"
"TNK2" 0.0640359802780814 -10.7019138500993 0.11976292898118 0 -10.51811494084 "No"
"BAZ2A" -0.0953716083813502 -14.2135755979655 3.79646466100055 0 -10.5124825453463 "No"
"CUEDC1" -0.93817036778013 -7.49311005109707 -2.07711764954383 0 -10.508398068421 "No"
"GMPS" -3.47426790745835 3.28412549208398 -10.3043975994166 0 -10.494540014791 "No"
"COL4A6" -6.23094136592912 -5.58890995519022 1.33083798931766 0 -10.4890133318017 "No"
"HIF1A" -1.27103641303457 -9.73972329232813 0.524032947162456 0 -10.4867267582002 "No"
"CAPN2" -1.87657171384805 -10.1495755225635 1.5403547454066 0 -10.485792491005 "No"
"RBM27" -0.297959973185895 -5.02552522486469 -5.15646270335567 0 -10.4799479014063 "No"
"KDM6B" -2.60804218518876 -10.3143715968113 2.44840507407613 0 -10.4740087079239 "No"
"ARL4A" -10.9728258565176 0.669774862872815 -0.169586887550231 0 -10.472637881195 "No"
"EML3" -1.12104204310065 -9.78449801275679 0.434937778424381 0 -10.4706022774331 "No"
"STARD13" -4.63554906629673 -2.3574611242105 -3.4704529524796 0 -10.4634631429868 "No"
"ORC4" -1.76834144757858 4.68841647426171 -13.376959215856 0 -10.4568841891729 "No"
"RIF1" 0.558818966257108 -9.12779747605692 -1.88378085338599 0 -10.4527593631858 "No"
"CLMP" -6.10951312746381 -2.10580986875055 -2.23398368918287 0 -10.4493066853972 "No"
"MAU2" 1.31824232176763 -10.9548411202101 -0.812362033025741 0 -10.4489608314682 "No"
"LCMT2" -5.142819643678 -0.428202807661804 -4.87507691023743 0 -10.4460993615772 "No"
